id,role_num,club_id,user_id
8805,3,365,15588
8806,3,467,274135
8807,2,106,209303
8808,2,36,198274
8809,3,206,21047
8810,2,317,228014
8811,2,341,218090
8812,3,203,77150
8813,1,259,194901
8814,2,377,255230
8815,1,295,207825
8816,1,430,169838
8817,1,450,163802
8818,2,378,110991
8819,3,158,205781
8820,3,49,87240
8821,3,358,189164
8822,3,482,179388
8823,1,423,179213
8824,3,390,129115
8825,2,393,171175
8826,2,105,206461
8827,2,479,70166
8828,1,288,234922
8829,2,465,37752
8830,3,403,18522
8831,1,129,224873
8832,2,459,204978
8833,1,271,146203
8834,2,116,90531
8835,1,337,145516
8836,1,93,80787
8837,1,134,20395
8838,3,94,48863
8839,2,231,56416
8840,2,5,109391
8841,3,146,149117
8842,1,418,271059
8843,3,200,60425
8844,2,275,224010
8845,2,344,208525
8846,2,194,154905
8847,2,73,21209
8848,2,216,247517
8849,3,403,174843
8850,2,490,149332
8851,2,155,170734
8852,3,452,186552
8853,1,428,3528
8854,1,59,171864
8855,3,263,137654
8856,2,342,111534
8857,2,279,68764
8858,2,423,86786
8859,1,259,162385
8860,1,117,120665
8861,2,311,37523
8862,3,148,164769
8863,1,140,40014
8864,2,329,10380
8865,3,167,228418
8866,1,303,800
8867,3,385,211686
8868,1,313,155013
8869,3,57,60528
8870,2,171,28245
8871,1,13,129874
8872,1,23,81399
8873,2,121,231365
8874,1,155,56228
8875,3,288,114564
8876,1,34,120102
8877,3,146,50546
8878,1,365,119015
8879,1,15,233755
8880,3,476,155063
8881,1,298,116752
8882,2,116,75561
8883,3,50,114905
8884,1,469,239235
8885,2,374,80625
8886,3,69,106659
8887,1,429,24260
8888,3,381,257681
8889,2,195,153572
8890,2,486,176424
8891,1,7,156820
8892,3,151,70812
8893,2,37,62811
8894,1,87,445
8895,3,299,275646
8896,3,285,252401
8897,3,68,196115
8898,1,143,101790
8899,1,275,73549
8900,1,291,124476
8901,2,198,118931
8902,3,290,206416
8903,2,340,16105
8904,2,80,6735
8905,1,1,261156
8906,3,139,167866
8907,1,26,93108
8908,3,288,34769
8909,2,458,170606
8910,1,177,204321
8911,1,18,19500
8912,1,366,182412
8913,2,179,176422
8914,2,35,229560
8915,2,370,190333
8916,3,168,69299
8917,1,376,232650
8918,3,469,14001
8919,1,289,65725
8920,1,14,36267
8921,2,379,271426
8922,1,319,262691
8923,2,72,130951
8924,2,63,385
8925,1,348,8630
8926,3,406,27036
8927,2,462,137245
8928,3,141,132182
8929,2,190,239956
8930,2,476,274884
8931,2,32,55714
8932,3,226,84423
8933,1,368,180760
8934,2,352,32396
8935,3,132,236177
8936,2,461,163365
8937,2,402,196408
8938,2,275,96909
8939,3,226,244271
8940,3,415,128852
8941,1,97,176677
8942,1,291,63397
8943,1,425,173141
8944,1,27,207390
8945,2,448,192895
8946,1,407,58372
8947,3,136,116657
8948,1,380,234851
8949,2,151,143469
8950,3,150,39178
8951,3,90,278841
8952,3,250,45182
8953,1,34,17047
8954,1,398,271891
8955,2,304,195653
8956,3,293,252474
8957,1,384,100133
8958,1,179,259693
8959,1,11,129990
8960,2,499,88513
8961,3,81,57941
8962,3,383,152400
8963,1,2,223775
8964,1,399,63811
8965,1,472,218245
8966,1,497,164855
8967,1,412,6196
8968,2,452,263264
8969,3,356,69139
8970,2,411,67938
8971,3,43,182584
8972,3,121,123537
8973,1,125,10183
8974,3,236,138893
8975,2,435,210521
8976,2,500,112852
8977,1,13,193285
8978,1,9,217225
8979,1,403,36041
8980,2,439,266934
8981,2,26,109953
8982,1,10,256607
8983,1,5,180146
8984,2,46,277987
8985,2,155,68129
8986,1,226,214309
8987,1,2,33959
8988,1,300,125862
8989,3,35,95305
8990,2,374,37209
8991,3,427,53649
8992,1,474,66249
8993,1,475,163022
8994,1,241,65792
8995,3,63,150849
8996,2,323,235414
8997,1,183,176330
8998,3,442,75611
8999,3,4,13938
9000,2,405,277101
9001,3,47,181353
9002,1,199,177314
9003,1,267,20720
9004,2,144,156844
9005,1,241,26820
9006,1,408,211606
9007,2,366,33828
9008,1,264,33212
9009,3,72,272128
9010,1,160,38256
9011,3,162,107731
9012,2,354,248484
9013,1,231,91370
9014,1,145,219019
9015,3,96,197813
9016,2,324,99973
9017,2,185,136942
9018,2,171,30892
9019,3,106,108604
9020,1,83,22158
9021,3,33,64277
9022,1,464,150858
9023,1,347,32336
9024,2,384,158716
9025,3,44,250053
9026,1,317,2814
9027,3,365,190631
9028,3,433,23280
9029,2,227,194154
9030,2,30,124734
9031,1,110,70641
9032,1,235,46430
9033,1,305,116491
9034,1,214,56026
9035,1,277,251023
9036,1,131,12511
9037,1,364,137499
9038,3,217,185048
9039,2,413,21402
9040,2,131,20514
9041,3,249,227183
9042,1,192,260707
9043,2,456,10261
9044,2,463,226798
9045,2,384,195024
9046,1,364,177025
9047,2,240,190058
9048,3,88,25865
9049,3,139,184108
9050,1,26,210361
9051,3,267,126180
9052,2,436,151004
9053,3,272,181252
9054,3,207,253130
9055,1,106,275621
9056,3,371,267860
9057,2,361,221432
9058,1,12,269046
9059,1,156,142522
9060,1,32,10643
9061,3,375,48854
9062,2,67,24437
9063,2,269,25357
9064,2,140,117906
9065,2,25,193593
9066,3,26,206988
9067,2,22,114842
9068,3,262,202592
9069,1,479,11696
9070,1,428,253657
9071,2,76,182369
9072,1,198,259224
9073,1,451,244504
9074,1,334,249788
9075,2,331,66782
9076,3,383,185588
9077,1,330,157072
9078,1,456,156040
9079,2,263,226336
9080,3,74,263624
9081,1,390,21834
9082,3,331,143354
9083,1,367,245676
9084,3,88,137595
9085,2,279,27120
9086,1,257,103453
9087,2,498,210320
9088,1,139,52999
9089,2,310,264501
9090,1,50,230799
9091,3,462,144542
9092,1,326,95640
9093,1,68,168839
9094,2,225,177049
9095,3,146,156582
9096,2,338,95053
9097,1,471,144893
9098,3,431,230434
9099,3,391,180212
9100,2,475,273652
9101,1,480,41899
9102,3,26,4241
9103,3,391,251228
9104,3,74,79345
9105,2,494,173281
9106,3,146,194770
9107,1,267,34530
9108,2,71,131446
9109,2,14,173144
9110,1,194,47609
9111,2,335,136215
9112,2,59,204915
9113,3,98,164133
9114,2,247,32895
9115,1,461,267115
9116,3,250,189005
9117,3,294,173225
9118,2,136,191990
9119,3,332,116334
9120,2,322,187099
9121,2,150,59562
9122,2,294,69808
9123,3,282,34628
9124,2,34,230229
9125,1,65,139051
9126,1,250,180334
9127,3,287,110768
9128,2,280,251223
9129,2,455,177242
9130,3,47,38522
9131,2,78,261117
9132,3,256,148870
9133,2,219,48255
9134,1,424,86659
9135,3,120,21230
9136,3,379,187257
9137,2,307,64429
9138,3,120,54066
9139,3,359,89294
9140,2,160,3521
9141,3,24,36213
9142,1,316,52047
9143,2,213,252136
9144,3,101,66187
9145,3,404,239095
9146,2,87,107259
9147,2,74,399
9148,1,274,192865
9149,3,479,264339
9150,2,471,132852
9151,3,183,40227
9152,3,262,156827
9153,1,241,277196
9154,3,235,236995
9155,3,123,184298
9156,1,145,111264
9157,2,192,33406
9158,2,267,121541
9159,2,32,92375
9160,3,448,171561
9161,1,390,183057
9162,2,346,181995
9163,3,191,75101
9164,3,353,65773
9165,1,228,155516
9166,1,287,139333
9167,2,497,142660
9168,3,311,199130
9169,1,38,254317
9170,2,80,129664
9171,2,150,246905
9172,1,93,49312
9173,1,103,162721
9174,2,464,151397
9175,2,61,181308
9176,1,116,40383
9177,2,407,268801
9178,2,339,20745
9179,2,112,192604
9180,1,98,208123
9181,2,300,129068
9182,1,297,4346
9183,1,10,35141
9184,2,211,11284
9185,2,315,157873
9186,1,280,20945
9187,2,240,210791
9188,1,430,106330
9189,1,333,134444
9190,3,64,244993
9191,1,380,183850
9192,1,99,68803
9193,1,425,27557
9194,1,463,80197
9195,1,273,237741
9196,1,442,45946
9197,1,419,112840
9198,3,480,19253
9199,2,333,244528
9200,2,220,68338
9201,2,195,139083
9202,3,219,198439
9203,1,83,164995
9204,2,396,271127
9205,2,384,50002
9206,2,185,250426
9207,3,473,250381
9208,3,103,216315
9209,2,266,213817
9210,1,383,144752
9211,3,338,177671
9212,3,467,139892
9213,2,418,181613
9214,1,125,120135
9215,2,179,196237
9216,3,341,170267
9217,1,446,170815
9218,3,13,105346
9219,1,468,223487
9220,1,19,184304
9221,1,407,144791
9222,3,393,204361
9223,2,173,118299
9224,2,459,148882
9225,2,38,258841
9226,2,323,119525
9227,3,86,264348
9228,3,254,182886
9229,1,135,222416
9230,2,314,262663
9231,3,77,234510
9232,2,409,41212
9233,3,404,148135
9234,1,279,13352
9235,1,472,13418
9236,2,243,110307
9237,2,195,249014
9238,1,166,120608
9239,3,27,151405
9240,1,123,89161
9241,1,453,232422
9242,2,399,197323
9243,1,40,188887
9244,3,166,187040
9245,3,205,79166
9246,1,296,94516
9247,3,366,19893
9248,2,201,124725
9249,1,277,55173
9250,2,162,271307
9251,3,256,208105
9252,1,184,221395
9253,1,281,84299
9254,1,310,214844
9255,2,272,176815
9256,2,371,39738
9257,3,292,57859
9258,2,197,168115
9259,1,271,218886
9260,3,368,195663
9261,1,171,92551
9262,3,237,19069
9263,3,377,260050
9264,2,486,55666
9265,3,21,219268
9266,2,388,79738
9267,3,294,126777
9268,1,286,277948
9269,3,182,73644
9270,3,456,225813
9271,1,204,258729
9272,1,21,230495
9273,1,310,114783
9274,3,185,191822
9275,1,37,163022
9276,2,413,33997
9277,3,219,274899
9278,1,388,189529
9279,1,498,145005
9280,3,16,197043
9281,1,179,106420
9282,3,202,14627
9283,2,354,173136
9284,3,90,145775
9285,1,81,137862
9286,1,75,207420
9287,1,388,28453
9288,3,16,164962
9289,1,30,112404
9290,3,375,252980
9291,2,124,130605
9292,2,483,226798
9293,3,296,127216
9294,1,143,60019
9295,2,200,260756
9296,2,305,32867
9297,1,386,118636
9298,2,14,248610
9299,1,227,146106
9300,2,495,49443
9301,2,398,184491
9302,1,443,163155
9303,2,274,266828
9304,3,439,132748
9305,3,93,72834
9306,2,431,171082
9307,1,364,248886
9308,3,373,171466
9309,2,475,72527
9310,2,462,89254
9311,1,241,143779
9312,2,443,213598
9313,2,102,132828
9314,3,294,124011
9315,3,152,104457
9316,1,377,67674
9317,1,349,11281
9318,1,444,242326
9319,2,384,60597
9320,2,13,21308
9321,3,385,255049
9322,3,339,108445
9323,2,318,99548
9324,2,173,69074
9325,1,464,264483
9326,1,223,145378
9327,2,397,130549
9328,2,304,75815
9329,1,300,254862
9330,1,132,140445
9331,2,247,175387
9332,1,339,168678
9333,1,158,130909
9334,3,473,133283
9335,3,463,27829
9336,2,352,267115
9337,2,320,129728
9338,1,78,40293
9339,1,202,108089
9340,3,486,270061
9341,3,215,58642
9342,1,6,202046
9343,2,419,91641
9344,1,244,215784
9345,1,469,208386
9346,1,328,172683
9347,1,100,219117
9348,3,450,127623
9349,3,432,27985
9350,2,236,140638
9351,1,211,213310
9352,2,71,191901
9353,1,416,94147
9354,3,478,108163
9355,2,341,39340
9356,3,140,115525
9357,2,476,236548
9358,2,359,231606
9359,2,118,10976
9360,3,124,133670
9361,1,86,56608
9362,2,440,221133
9363,2,343,137230
9364,2,451,123435
9365,2,361,272269
9366,1,36,78681
9367,1,304,142599
9368,2,330,164277
9369,1,327,170292
9370,2,499,51618
9371,1,162,248442
9372,2,117,4866
9373,2,104,217905
9374,1,430,155832
9375,3,431,133297
9376,1,280,14034
9377,3,286,74667
9378,2,171,125728
9379,2,404,253256
9380,3,45,174564
9381,3,271,120815
9382,2,426,266608
9383,1,204,268627
9384,3,403,68077
9385,2,108,153490
9386,2,263,271437
9387,2,391,147040
9388,3,47,190460
9389,2,190,239290
9390,3,15,207211
9391,3,391,113808
9392,3,227,217413
9393,1,48,65855
9394,1,282,259850
9395,2,462,52626
9396,2,442,160661
9397,3,468,79363
9398,1,144,5126
9399,2,12,223068
9400,2,375,160289
9401,2,234,168871
9402,3,165,258055
9403,3,230,177701
9404,1,219,277141
9405,1,44,241414
9406,3,221,54323
9407,2,2,105590
9408,3,386,252806
9409,3,438,144206
9410,1,77,129284
9411,1,441,108755
9412,1,330,172568
9413,3,359,254345
9414,3,101,124021
9415,3,301,108732
9416,3,161,197018
9417,1,498,114317
9418,2,356,126601
9419,2,149,183201
9420,1,338,182799
9421,3,205,191984
9422,2,140,33044
9423,1,32,29155
9424,1,310,107024
9425,2,270,144238
9426,1,58,169813
9427,1,178,72569
9428,2,163,241124
9429,1,417,214422
9430,1,2,70041
9431,2,82,272768
9432,1,351,58469
9433,2,377,6149
9434,2,146,114212
9435,3,478,84706
9436,3,145,267174
9437,2,48,53786
9438,1,125,16255
9439,1,336,198469
9440,2,138,208013
9441,2,11,270092
9442,1,146,216767
9443,3,462,124035
9444,3,67,116362
9445,1,187,109923
9446,2,321,238738
9447,2,341,105352
9448,2,262,99563
9449,3,198,162873
9450,1,150,214823
9451,2,103,222561
9452,3,316,44443
9453,1,437,82212
9454,2,293,248987
9455,2,36,220586
9456,3,1,68407
9457,3,483,19603
9458,1,288,241612
9459,2,483,263367
9460,1,48,207699
9461,1,213,32748
9462,3,284,252388
9463,1,141,96520
9464,2,248,106564
9465,1,12,227655
9466,1,41,212930
9467,3,302,159250
9468,1,235,208660
9469,3,257,71606
9470,3,423,85714
9471,2,11,192788
9472,2,444,71708
9473,3,250,164190
9474,2,18,5138
9475,3,495,269376
9476,3,416,24677
9477,1,291,92732
9478,3,224,241095
9479,3,319,115532
9480,3,243,242592
9481,1,130,64378
9482,2,53,88123
9483,1,400,214386
9484,3,362,71217
9485,3,256,30959
9486,3,327,186397
9487,1,381,240625
9488,2,322,138567
9489,2,429,126310
9490,3,373,37067
9491,1,167,83052
9492,3,115,253405
9493,2,83,270272
9494,2,417,38828
9495,3,259,79781
9496,2,334,73229
9497,2,33,273204
9498,1,181,130926
9499,3,121,39338
9500,3,2,140152
9501,3,498,49108
9502,3,381,265128
9503,3,471,196302
9504,3,219,30203
9505,2,282,76127
9506,3,281,170635
9507,1,455,24271
9508,3,196,262277
9509,3,92,103998
9510,3,377,217029
9511,2,295,271912
9512,1,255,67213
9513,3,195,222008
9514,2,170,40518
9515,3,80,260602
9516,1,20,217286
9517,2,72,213476
9518,3,348,178649
9519,2,136,73168
9520,2,500,156814
9521,2,78,276591
9522,3,151,143558
9523,2,122,160148
9524,1,60,162565
9525,3,394,225530
9526,2,427,65966
9527,3,440,156040
9528,3,237,226210
9529,3,64,57464
9530,2,253,269616
9531,3,394,179122
9532,1,144,212342
9533,2,16,40342
9534,2,429,231077
9535,2,392,269190
9536,1,429,212804
9537,1,184,64954
9538,1,108,171442
9539,1,197,127913
9540,2,23,216591
9541,1,360,260971
9542,1,210,246438
9543,3,470,62224
9544,2,468,229791
9545,2,215,82621
9546,3,70,63948
9547,1,4,239908
9548,2,324,222298
9549,3,221,153378
9550,1,191,177727
9551,2,350,142599
9552,1,437,182864
9553,1,179,201757
9554,1,492,203977
9555,2,310,191909
9556,2,396,165468
9557,2,495,234728
9558,3,33,218697
9559,1,357,122698
9560,1,239,54549
9561,3,479,104047
9562,3,222,59911
9563,2,496,164194
9564,3,102,24728
9565,2,142,195980
9566,1,376,7222
9567,2,47,143119
9568,1,141,242551
9569,2,155,150405
9570,2,337,72957
9571,2,86,256112
9572,3,68,214278
9573,2,429,76167
9574,1,325,158032
9575,1,135,182804
9576,3,306,64050
9577,3,358,65836
9578,2,31,186400
9579,1,323,181477
9580,2,27,92984
9581,2,479,63557
9582,3,219,202640
9583,2,96,246969
9584,3,309,105918
9585,2,17,266223
9586,3,430,267394
9587,3,196,166807
9588,2,444,91696
9589,1,330,81128
9590,1,94,153378
9591,3,249,24856
9592,1,171,97819
9593,2,210,236013
9594,1,33,65941
9595,2,32,29550
9596,2,433,39718
9597,1,488,239936
9598,3,185,26121
9599,2,226,84967
9600,3,64,72301
9601,1,444,32048
9602,2,462,239422
9603,1,390,150729
9604,1,310,89335
9605,3,475,51819
9606,1,354,73677
9607,3,439,229921
9608,2,485,184610
9609,1,32,222245
9610,1,113,259549
9611,3,161,48822
9612,2,319,57432
9613,2,382,217838
9614,1,432,23751
9615,1,419,68384
9616,1,485,143065
9617,2,216,105913
9618,2,114,19510
9619,3,47,217726
9620,1,71,151001
9621,3,95,242179
9622,2,231,160892
9623,1,497,57280
9624,2,123,239639
9625,1,299,42091
9626,1,189,66946
9627,3,146,132435
9628,3,49,183286
9629,3,112,210702
9630,3,351,160597
9631,2,70,158178
9632,1,381,40270
9633,2,350,198988
9634,1,453,88440
9635,1,226,46902
9636,2,428,34355
9637,2,350,271069
9638,2,316,188182
9639,1,79,120181
9640,2,28,119788
9641,2,466,40112
9642,3,81,105648
9643,1,169,47747
9644,3,128,69484
9645,1,160,98757
9646,1,240,192675
9647,3,475,271565
9648,2,99,31696
9649,3,466,230772
9650,3,431,18767
9651,2,47,130216
9652,1,72,212442
9653,3,426,277783
9654,3,63,36251
9655,2,458,55668
9656,2,204,33808
9657,3,420,61383
9658,3,109,40047
9659,2,441,55041
9660,3,40,39650
9661,1,59,3971
9662,3,425,227120
9663,3,256,11872
9664,2,135,165683
9665,1,153,225308
9666,1,497,191369
9667,3,40,18267
9668,1,438,83516
9669,2,401,179325
9670,3,135,157566
9671,1,67,169035
9672,2,405,199790
9673,1,137,44127
9674,1,252,276311
9675,3,74,40614
9676,2,280,192383
9677,2,17,18744
9678,2,45,59249
9679,2,302,243148
9680,2,113,257657
9681,2,420,166951
9682,2,148,278169
9683,1,103,25269
9684,3,484,218806
9685,3,365,249401
9686,3,496,238891
9687,2,465,19395
9688,2,292,262787
9689,2,216,218190
9690,1,176,263579
9691,3,255,169591
9692,3,66,245515
9693,1,296,197373
9694,3,231,49148
9695,1,346,198029
9696,1,19,196380
9697,3,293,267511
9698,1,363,49480
9699,1,268,132974
9700,3,447,212904
9701,3,105,45191
9702,1,479,6173
9703,2,343,163565
9704,2,356,20437
9705,2,187,167918
9706,3,454,107698
9707,3,45,62106
9708,2,24,217542
9709,1,56,69399
9710,3,271,70221
9711,3,459,104687
9712,1,20,118971
9713,1,359,65412
9714,2,302,125611
9715,1,146,187262
9716,1,354,193382
9717,1,468,6911
9718,3,37,130882
9719,2,232,257808
9720,2,81,102300
9721,2,46,126493
9722,1,294,129285
9723,3,226,185849
9724,2,435,96161
9725,1,205,145789
9726,3,493,155865
9727,3,499,133922
9728,1,22,60998
9729,3,441,123282
9730,3,203,107737
9731,1,47,18946
9732,3,236,272137
9733,1,412,253402
9734,1,196,205924
9735,1,240,221489
9736,3,44,74038
9737,1,361,245312
9738,2,352,90377
9739,3,24,147328
9740,3,72,27822
9741,2,305,143341
9742,1,253,234692
9743,1,488,181211
9744,3,95,253681
9745,2,214,112360
9746,2,202,185024
9747,1,113,99390
9748,1,174,201037
9749,3,468,266705
9750,2,318,177625
9751,1,154,238992
9752,1,497,41328
9753,1,408,9967
9754,2,50,214461
9755,2,11,139844
9756,3,406,106790
9757,3,284,169773
9758,1,18,234745
9759,3,35,252655
9760,1,162,195534
9761,2,21,143336
9762,2,81,160074
9763,2,98,65054
9764,3,55,216698
9765,2,367,125744
9766,1,377,117951
9767,3,82,207531
9768,3,77,181520
9769,1,150,196780
9770,1,31,60738
9771,2,248,232363
9772,3,57,145285
9773,2,69,118059
9774,2,253,38062
9775,1,318,14102
9776,2,143,77102
9777,1,229,26715
9778,2,440,9497
9779,3,189,116947
9780,1,417,8235
9781,1,6,133134
9782,2,22,25130
9783,2,22,243946
9784,1,75,51853
9785,3,373,98122
9786,1,282,266281
9787,1,111,151445
9788,1,53,152178
9789,2,210,153810
9790,1,273,263117
9791,3,160,265420
9792,2,323,56438
9793,1,86,70240
9794,2,446,119544
9795,1,413,160229
9796,1,333,234088
9797,2,300,276629
9798,3,239,13355
9799,3,172,148957
9800,1,179,275120
9801,1,326,265587
9802,3,251,25134
9803,2,111,127596
9804,2,249,208169
9805,1,79,93288
9806,1,424,198906
9807,1,426,18000
9808,3,131,40924
9809,3,135,116710
9810,3,476,4803
9811,3,438,246751
9812,3,38,105814
9813,1,12,4264
9814,1,237,28951
9815,2,51,117216
9816,2,54,193981
9817,2,51,163880
9818,3,296,199401
9819,3,415,122386
9820,3,356,15038
9821,1,322,221812
9822,2,15,188931
9823,1,219,30300
9824,2,425,133081
9825,1,335,130002
9826,1,156,205300
9827,3,316,85094
9828,1,136,233174
9829,3,375,136716
9830,3,355,258397
9831,1,101,147281
9832,1,176,70910
9833,3,343,256905
9834,1,342,58209
9835,1,355,201560
9836,1,182,60190
9837,3,411,174063
9838,3,225,249146
9839,1,233,37212
9840,2,265,174687
9841,3,398,222835
9842,3,243,139823
9843,3,342,9095
9844,2,214,267483
9845,2,308,230887
9846,1,150,270792
9847,2,246,205631
9848,1,263,211330
9849,2,375,89469
9850,3,331,217246
9851,1,404,142124
